Id,lv,txt_Name,icon,txt_Des,skillFunc,skillType,distance,buffShow,nextSkill,skillAnim,bulletType,bulletJsonName,skillCharge,hitShake,powerRatio,kamiSound
334013,3,完美谢幕,ui_skill_14,对随机2个敌人造成87%攻击的伤害，45%几率额外造成12%最大生命的伤害，使目标流血，每回合受到施法者攻击19%的伤害，持续2回合,3340131|3340132|3340133,special,2,,,attack_2,4,sp_sk_hit_fire_ball_blue,,,,
334014,4,完美谢幕,ui_skill_14,对随机2个敌人造成96%攻击的伤害，45%几率额外造成15%最大生命的伤害，使目标流血，每回合受到施法者攻击21%的伤害，持续2回合,3340141|3340142|3340143,special,2,,,attack_2,4,sp_sk_hit_fire_ball_blue,,,,
334021,1,,ui_passiveSkill_178,,3180011,passive,2,,,,,,,,,
334022,2,,ui_passiveSkill_178,,3180011,passive,2,,,,,,,,,
334023,3,,ui_passiveSkill_178,,3180011,passive,2,,,,,,,,,
334024,4,,ui_passiveSkill_178,,3180011,passive,2,,,,,,,,,
334031,1,暴击提升,ui_passiveSkill_magicDefence,暴击+9%,12003,passive,2,,,,,,,,,
334032,2,暴击提升,ui_passiveSkill_magicDefence,暴击+11%,12004,passive,2,,,,,,,,,
334033,3,暴击提升,ui_passiveSkill_magicDefence,暴击+13%,12005,passive,2,,,,,,,,,
334034,4,暴击提升,ui_passiveSkill_magicDefence,暴击+15%，生命+20%,12006|11405,passive,2,,,,,,,,,
334041,1,,ui_passiveSkill_155,,3180011,passive,2,,,,,,,,,
334042,2,,ui_passiveSkill_155,,3180011,passive,2,,,,,,,,,
334043,3,,ui_passiveSkill_155,,3180011,passive,2,,,,,,,,,
334044,4,,ui_passiveSkill_155,,3180011,passive,2,,,,,,,,,
334051,1,,ui_passiveSkill_136,,3180011,passive,2,,,,,,,,,
334052,2,,ui_passiveSkill_136,,3180011,passive,2,,,,,,,,,
334053,3,,ui_passiveSkill_136,,3180011,passive,2,,,,,,,,,
334054,4,,ui_passiveSkill_136,,3180011,passive,2,,,,,,,,,
334101,1,,,,3341011,normal,1,,,attack_1,,,,,,
334111,1,旋律：起,ui_passiveSkill_282,对随机1个敌人造成239%攻击的伤害，驱散其身上所有增益效果,3341111|3341112,special,2,,,attack_2,2,sp_355_attack_fly,,,,
334112,2,旋律：起,ui_passiveSkill_282,对随机1个敌人造成261%攻击的伤害，驱散其身上所有增益效果,3341121|3341122,special,2,,,attack_2,2,sp_355_attack_fly,,,,
334113,3,旋律：起,ui_passiveSkill_282,对随机1个敌人造成287%攻击的伤害，驱散其身上所有增益效果,3341131|3341132,special,2,,,attack_2,2,sp_355_attack_fly,,,,
334114,4,旋律：起,ui_passiveSkill_282,对随机1个敌人造成319%攻击的伤害，驱散其身上所有增益效果,3341141|3341142,special,2,,,attack_2,2,sp_355_attack_fly,,,,
334115,5,旋律：起,ui_passiveSkill_282,对随机1个敌人造成239%攻击的伤害，驱散其身上所有增益效果,3341151|3341112,special,2,,,attack_2,2,sp_355_attack_fly,,,,
334116,6,旋律：起,ui_passiveSkill_282,对随机1个敌人造成261%攻击的伤害，驱散其身上所有增益效果,3341161|3341122,special,2,,,attack_2,2,sp_355_attack_fly,,,,
334117,7,旋律：起,ui_passiveSkill_282,对随机1个敌人造成287%攻击的伤害，驱散其身上所有增益效果,3341171|3341132,special,2,,,attack_2,2,sp_355_attack_fly,,,,
334118,8,旋律：起,ui_passiveSkill_282,对随机1个敌人造成319%攻击的伤害，驱散其身上所有增益效果,3341181|3341142,special,2,,,attack_2,2,sp_355_attack_fly,,,,
334121,1,旋律：承,ui_skill_138,处于前排时，对坦克增伤+8%，对法师增伤+8%，持续到战斗结束，处于后排时对战士增伤+8%，对游侠增伤+8%，持续到战斗结束,3341211|3341212,passive,2,,,,,,,,,
334122,2,旋律：承,ui_skill_138,处于前排时，对坦克增伤+10%，对法师增伤+10%，持续到战斗结束，处于后排时对战士增伤+10%，对游侠增伤+10%，持续到战斗结束,3341221|3341222,passive,2,,,,,,,,,
334123,3,旋律：承,ui_skill_138,处于前排时，对坦克增伤+11%，对法师增伤+11%，持续到战斗结束，处于后排时对战士增伤+11%，对游侠增伤+11%，持续到战斗结束,3341231|3341232,passive,2,,,,,,,,,
334124,4,旋律：承,ui_skill_138,处于前排时，对坦克增伤+12%，对法师增伤+12%，持续到战斗结束，处于后排时对战士增伤+12%，对游侠增伤+12%，持续到战斗结束,3341241|3341242,passive,2,,,,,,,,,
334131,1,攻击提升,ui_passiveSkill_critical,攻击+9%,11003,passive,2,,,,,,,,,
334132,2,攻击提升,ui_passiveSkill_critical,攻击+11%,11004,passive,2,,,,,,,,,
334133,3,攻击提升,ui_passiveSkill_critical,攻击+13%,11005,passive,2,,,,,,,,,
334134,4,攻击提升,ui_passiveSkill_critical,攻击+15%，生命+20%,11006|11405,passive,2,,,,,,,,,
334141,1,旋律：转,ui_skill_133,攻击时60%几率使自身怒气+15，释放技能时若目标生命低于50%，则锁定对方进行攻击,3341411|3341412,passive,2,,,,,,,,,
334142,2,旋律：转,ui_skill_133,攻击时60%几率使自身怒气+25，释放技能时若目标生命低于40%，则锁定对方进行攻击,3341421|3341422,passive,2,,,,,,,,,
334143,3,旋律：转,ui_skill_133,攻击时60%几率使自身怒气+35，释放技能时若目标生命低于30%，则锁定对方进行攻击,3341431|3341432,passive,2,,,,,,,,,
334144,4,旋律：转,ui_skill_133,攻击时60%几率使自身怒气+50，释放技能时若目标生命低于20%，则锁定对方进行攻击,3341441|3341442,passive,2,,,,,,,,,
334151,1,旋律：合,ui_passiveSkill_271,回合开始时，有50%几率使自身受到伤害降低50%，受到致命伤害无效,3341511,passive,2,,,,,,,,,
334201,1,,,,3342011,normal,2,,,attack_1,,,,,,
334211,1,灵魂沸腾,ui_skill_142,对敌方全体造成81%攻击的伤害，50%几率使目标怒气-50,3342111|3342112,special,2,,,attack_2,4,sp_sk_hit_tomb,,,,
334212,2,灵魂沸腾,ui_skill_142,对敌方全体造成81%攻击的伤害，50%几率使目标怒气-50,3342111|3342112,special,2,,,attack_2,4,sp_sk_hit_tomb,,,,
334213,3,灵魂沸腾,ui_skill_142,对敌方全体造成81%攻击的伤害，50%几率使目标怒气-50,3342111|3342112,special,2,,,attack_2,4,sp_sk_hit_tomb,,,,
334221,1,灵魂协调,ui_passiveSkill_303,队友受到暴击时使自身怒气+30,3342211,passive,2,,,,,,,,,
334222,2,灵魂协调,ui_passiveSkill_303,队友受到暴击时使自身怒气+60,3342221,passive,2,,,,,,,,,
334223,3,灵魂协调,ui_passiveSkill_303,队友受到暴击时使自身怒气+100,3342231,passive,2,,,,,,,,,
334231,1,攻击提升,ui_passiveSkill_critical,攻击+9%,11003,passive,2,,,,,,,,,
334232,2,攻击提升,ui_passiveSkill_critical,攻击+11%,11004,passive,2,,,,,,,,,
334233,3,攻击提升,ui_passiveSkill_critical,攻击+13%,11005,passive,2,,,,,,,,,
334241,1,黑暗使者,ui_skill_214,使敌方非暗系英雄速度-6%，持续到战斗结束，无论速度如何，恒定为我方第一个出手的英雄。战斗开始前1回合，受到的致命伤害无效,3342411|3342412,passive,2,,,,,,,,,
334242,2,黑暗使者,ui_skill_214,使敌方非暗系英雄速度-9%，持续到战斗结束，无论速度如何，恒定为我方第一个出手的英雄。战斗开始前1回合，受到的致命伤害无效,3342421|3342422,passive,2,,,,,,,,,
334243,3,黑暗使者,ui_skill_214,使敌方非暗系英雄速度-15%，持续到战斗结束，无论速度如何，恒定为我方第一个出手的英雄。战斗开始前1回合，受到的致命伤害无效,3342431|3342432,passive,2,,,,,,,,,
334301,1,,,,3180011,normal,2,,,attack_1,2,sp_213_attack_fly,,,,
334311,1,,ui_skill_42,,3180011,special,2,,,attack_2,2,350_attack,,,,
334312,2,,ui_skill_42,,3180011,special,2,,,attack_2,,,,,,
334313,3,,ui_skill_42,,3180011,special,2,,,attack_2,,,,,,
334314,4,,ui_skill_42,,3180011,special,2,,,attack_2,,,,,,
334321,1,,ui_passiveSkill_178,,3180011,passive,2,,,,,,,,,
334322,2,,ui_passiveSkill_178,,3180011,passive,2,,,,,,,,,
334323,3,,ui_passiveSkill_178,,3180011,passive,2,,,,,,,,,
334324,4,,ui_passiveSkill_178,,3180011,passive,2,,,,,,,,,
334331,1,攻击提升,ui_passiveSkill_critical,攻击+9%,11003,passive,2,,,,,,,,,
334332,2,攻击提升,ui_passiveSkill_critical,攻击+11%,11004,passive,2,,,,,,,,,
334333,3,攻击提升,ui_passiveSkill_critical,攻击+13%,11005,passive,2,,,,,,,,,
334334,4,攻击提升,ui_passiveSkill_critical,攻击+15%，生命+20%,11006|11405,passive,2,,,,,,,,,
334341,1,,ui_passiveSkill_155,,3180011,passive,2,,,,,,,,,
334342,2,,ui_passiveSkill_155,,3180011,passive,2,,,,,,,,,
334343,3,,ui_passiveSkill_155,,3180011,passive,2,,,,,,,,,
334344,4,,ui_passiveSkill_155,,3180011,passive,2,,,,,,,,,
334351,1,,ui_passiveSkill_136,,3180011,passive,2,,,,,,,,,
334352,2,,ui_passiveSkill_136,,3180011,passive,2,,,,,,,,,
334353,3,,ui_passiveSkill_136,,3180011,passive,2,,,,,,,,,
334354,4,,ui_passiveSkill_136,,3180011,passive,2,,,,,,,,,
334401,1,,,,3344011,normal,2,,,attack_1,2,sp_magicball,,,,
334411,1,黑暗祈祷,ui_passiveSkill_271,对敌方单体造成228%攻击的伤害，恢复己方3名生命百分比最低队友15%攻击+11%的最大生命,3344111|3344113,special,2,,,attack_2,4,sp_sk_hit_fire_ball_purple,,,,
334412,2,黑暗祈祷,ui_passiveSkill_271,对敌方单体造成249%攻击的伤害，恢复己方3名生命百分比最低队友17%攻击+12%的最大生命,3344121|3344123,special,2,,,attack_2,4,sp_sk_hit_fire_ball_purple,,,,
334413,3,黑暗祈祷,ui_passiveSkill_271,对敌方单体造成273%攻击的伤害，恢复己方3名生命百分比最低队友18%攻击+14%的最大生命,3344131|3344133,special,2,,,attack_2,4,sp_sk_hit_fire_ball_purple,,,,
334414,4,黑暗祈祷,ui_passiveSkill_271,对敌方单体造成304%攻击的伤害，恢复己方3名生命百分比最低队友20%攻击+15%的最大生命,3344141|3344143,special,2,,,attack_2,4,sp_sk_hit_fire_ball_purple,,,,
334421,1,混沌之力,ui_passiveSkill_32,使我方后排冰冻抗性+10%；麻痹抗性+10%；沉默抗性+10%，塔里扎存活时生效,3344212,passive,2,,,,,,,,,
334422,2,混沌之力,ui_passiveSkill_32,使我方后排冰冻抗性+20%；麻痹抗性+20%；沉默抗性+20%，塔里扎存活时生效,3344222,passive,2,,,,,,,,,
334423,3,混沌之力,ui_passiveSkill_32,使我方后排冰冻抗性+30%；麻痹抗性+30%；沉默抗性+30%，塔里扎存活时生效,3344232,passive,2,,,,,,,,,
334424,4,混沌之力,ui_passiveSkill_32,使我方后排冰冻抗性+40%；麻痹抗性+40%；沉默抗性+40%，塔里扎存活时生效,3344242,passive,2,,,,,,,,,
334431,1,防御提升,ui_passiveSkill_physicalDefence,防御+9%,11203,passive,2,,,,,,,,,
334432,2,防御提升,ui_passiveSkill_physicalDefence,防御+11%,11204,passive,2,,,,,,,,,
334433,3,防御提升,ui_passiveSkill_physicalDefence,防御+13%,11205,passive,2,,,,,,,,,
334434,4,防御提升,ui_passiveSkill_physicalDefence,防御+15%，生命+20%,11206|11405,passive,2,,,,,,,,,
334441,1,黑暗之刃,ui_skill_220,回合开始时，增益3名随机队友，使其攻击时使目标中毒，每回合受到施法者攻击22%的伤害，持续2回合，攻击时30%几率使目标沉默，无法释放技能，持续1回合,3344411,passive,2,,,,,,,,,
334442,2,黑暗之刃,ui_skill_220,回合开始时，增益3名随机队友，使其攻击时使目标中毒，每回合受到施法者攻击25%的伤害，持续2回合，攻击时30%几率使目标沉默，无法释放技能，持续1回合,3344421,passive,2,,,,,,,,,
334443,3,黑暗之刃,ui_skill_220,回合开始时，增益3名随机队友，使其攻击时使目标中毒，每回合受到施法者攻击29%的伤害，持续2回合，攻击时30%几率使目标沉默，无法释放技能，持续1回合,3344431,passive,2,,,,,,,,,
334444,4,黑暗之刃,ui_skill_220,回合开始时，增益3名随机队友，使其攻击时使目标中毒，每回合受到施法者攻击32%的伤害，持续2回合，攻击时30%几率使目标沉默，无法释放技能，持续1回合,3344441,passive,2,,,,,,,,,
334451,1,暗咒,ui_skill_177,使我方暗系英雄攻击时30%几率造成额外10%最大生命的伤害，塔里扎存活时生效,3344511,passive,2,,,,,,,,,
334501,1,,,,3345011,normal,1,,,attack_1,1,,,,,
334511,1,献祭,ui_skill_24,对攻击最高的2个敌人造成119%攻击的伤害，对全体敌人造成33%攻击的额外伤害，使目标燃烧，每回合受到施法者攻击4%的伤害，持续到战斗结束,3345111|3345112|3345113,special,2,,,attack_2,4,sp_sk_hit_aerolite02,,,,
334512,2,献祭,ui_skill_24,对攻击最高的2个敌人造成130%攻击的伤害，对全体敌人造成36%攻击的额外伤害，使目标燃烧，每回合受到施法者攻击4%的伤害，持续到战斗结束,3345121|3345122|3345123,special,2,,,attack_2,4,sp_sk_hit_aerolite02,,,,
334513,3,献祭,ui_skill_24,对攻击最高的2个敌人造成142%攻击的伤害，对全体敌人造成40%攻击的额外伤害，使目标燃烧，每回合受到施法者攻击5%的伤害，持续到战斗结束,3345131|3345132|3345133,special,2,,,attack_2,4,sp_sk_hit_aerolite02,,,,
334514,4,献祭,ui_skill_24,对攻击最高的2个敌人造成158%攻击的伤害，对全体敌人造成44%攻击的额外伤害，使目标燃烧，每回合受到施法者攻击6%的伤害，持续到战斗结束,3345141|3345142|3345143,special,2,,,attack_2,4,sp_sk_hit_aerolite02,,,,
334521,1,恶魔之心,ui_passiveSkill_58,增伤+8%，持续到战斗结束，有50%几率使受到坦克、战士、游侠的伤害降低20%,3345211|3345212,passive,2,,,,,,,,,
334522,2,恶魔之心,ui_passiveSkill_58,增伤+9%，持续到战斗结束，有50%几率使受到坦克、战士、游侠的伤害降低35%,3345221|3345222,passive,2,,,,,,,,,
334523,3,恶魔之心,ui_passiveSkill_58,增伤+10%，持续到战斗结束，有50%几率使受到坦克、战士、游侠的伤害降低55%,3345231|3345232,passive,2,,,,,,,,,
334524,4,恶魔之心,ui_passiveSkill_58,增伤+12%，持续到战斗结束，有50%几率使受到坦克、战士、游侠的伤害降低80%,3345241|3345242,passive,2,,,,,,,,,
334531,1,攻击提升,ui_passiveSkill_critical,攻击+9%,11003,passive,2,,,,,,,,,
334532,2,攻击提升,ui_passiveSkill_critical,攻击+11%,11004,passive,2,,,,,,,,,
334533,3,攻击提升,ui_passiveSkill_critical,攻击+13%,11005,passive,2,,,,,,,,,
334534,4,攻击提升,ui_passiveSkill_critical,攻击+15%，生命+20%,11006|11405,passive,2,,,,,,,,,
334541,1,混乱之暗,ui_passiveSkill_283,10%几率额外行动一次,3345412,passive,2,,,,,,,,,
334542,2,混乱之暗,ui_passiveSkill_283,15%几率额外行动一次,3345422,passive,2,,,,,,,,,
334543,3,混乱之暗,ui_passiveSkill_283,20%几率额外行动一次,3345432,passive,2,,,,,,,,,
334544,4,混乱之暗,ui_passiveSkill_283,30%几率额外行动一次,3345442,passive,2,,,,,,,,,
334551,1,吸魔,ui_passiveSkill_301,行动开始时50%几率吸取满怒敌人50点怒气,3345511,passive,2,,,,,,,,,
334601,1,,,,3346011,normal,2,,,attack_1,2,sp_346_attack_fly02,,,,
334611,1,森罗万象,ui_skill_133,,3346111|3346112,special,2,,,attack_2,4,sp_346_attack_fly01,,,,
334612,2,森罗万象,ui_skill_133,,3346121|3346122,special,2,,,attack_2,4,sp_346_attack_fly01,,,,
334613,3,森罗万象,ui_skill_133,,3346131|3346132,special,2,,,attack_2,4,sp_346_attack_fly01,,,,
334614,4,森罗万象,ui_skill_133,,3346141|3346142,special,2,,,attack_2,4,sp_346_attack_fly01,,,,
334621,1,,ui_passiveSkill_178,,3180011,passive,2,,,,,,,,,
334622,2,,ui_passiveSkill_178,,3180011,passive,2,,,,,,,,,
334623,3,,ui_passiveSkill_178,,3180011,passive,2,,,,,,,,,
334624,4,,ui_passiveSkill_178,,3180011,passive,2,,,,,,,,,
334631,1,攻击提升,ui_passiveSkill_critical,攻击+9%,11003,passive,2,,,,,,,,,
334632,2,攻击提升,ui_passiveSkill_critical,攻击+11%,11004,passive,2,,,,,,,,,
334633,3,攻击提升,ui_passiveSkill_critical,攻击+13%,11005,passive,2,,,,,,,,,
334634,4,攻击提升,ui_passiveSkill_critical,攻击+15%，生命+20%,11006|11405,passive,2,,,,,,,,,
334641,1,,ui_passiveSkill_155,,3180011,passive,2,,,,,,,,,
334642,2,,ui_passiveSkill_155,,3180011,passive,2,,,,,,,,,
334643,3,,ui_passiveSkill_155,,3180011,passive,2,,,,,,,,,
334644,4,,ui_passiveSkill_155,,3180011,passive,2,,,,,,,,,
334651,1,,ui_passiveSkill_136,,3180011,passive,2,,,,,,,,,
334652,2,,ui_passiveSkill_136,,3180011,passive,2,,,,,,,,,
334653,3,,ui_passiveSkill_136,,3180011,passive,2,,,,,,,,,
334654,4,,ui_passiveSkill_136,,3180011,passive,2,,,,,,,,,
346801,1,,,,3468011,normal,2,,,attack_1,2,sp_468_attack1_fly,,,,
346811,1,大海啸,ui_skill_23,对敌方全体造成85%攻击的伤害，30%几率使目标沉默，无法释放技能，持续1回合，30%几率使目标禁魔，无法回复能量，持续1回合，50%几率使目标中毒，每回合受到施法者攻击4%的伤害，持续到战斗结束,3468111|3468112|3468113,special,2,,,attack_2,4,sp_468_attack2_hit,,,,
346812,2,,ui_skill_23,对敌方全体造成93%攻击的伤害，30%几率使目标沉默，无法释放技能，持续1回合，30%几率使目标禁魔，无法回复能量，持续1回合，50%几率使目标中毒，每回合受到施法者攻击4%的伤害，持续到战斗结束,3468121|3468122|3468123,special,2,,,attack_2,4,sp_468_attack2_hit,,,,
346813,3,,ui_skill_23,对敌方全体造成102%攻击的伤害，30%几率使目标沉默，无法释放技能，持续1回合，30%几率使目标禁魔，无法回复能量，持续1回合，50%几率使目标中毒，每回合受到施法者攻击5%的伤害，持续到战斗结束,3468131|3468132|3468133,special,2,,,attack_2,4,sp_468_attack2_hit,,,,
346814,4,,ui_skill_23,对敌方全体造成113%攻击的伤害，回合开始时50%几率回复己方随机3个目标5%最大生命的血量，50%几率使目标中毒，每回合受到施法者攻击6%的伤害，持续到战斗结束,3468141|3468412|3468143,special,2,,,attack_2,4,sp_468_attack2_hit,,,,
346821,1,精萃毒液,ui_passiveSkill_135,回合结束时15%几率使中毒的敌人石化，无法行动，持续2回合,3468211,passive,2,,,,,,,,,
346822,2,精萃毒液,ui_passiveSkill_135,回合结束时20%几率使中毒的敌人石化，无法行动，持续2回合,3468221,passive,2,,,,,,,,,
346823,3,精萃毒液,ui_passiveSkill_135,回合结束时25%几率使中毒的敌人石化，无法行动，持续2回合,3468231,passive,2,,,,,,,,,
346824,4,精萃毒液,ui_passiveSkill_135,回合结束时30%几率使中毒的敌人石化，无法行动，持续2回合,3468241,passive,2,,,,,,,,,
346831,1,攻击提升,ui_passiveSkill_critical,攻击+9%,11003,passive,2,,,,,,,,,
346832,2,攻击提升,ui_passiveSkill_critical,攻击+11%,11004,passive,2,,,,,,,,,
346833,3,攻击提升,ui_passiveSkill_critical,攻击+13%,11005,passive,2,,,,,,,,,
346834,4,攻击提升,ui_passiveSkill_critical,攻击+15%，生命+20%,11006|11405,passive,2,,,,,,,,,
346841,1,海神之力,ui_skill_19,回合开始时，使敌方处于控制状态的目标减伤-14%，持续2回合，回合开始时50%几率回复己方随机3个目标5%最大生命的血量,3468411|3468412,passive,2,,,,,,,,,
346842,2,海神之力,ui_skill_19,回合开始时，使敌方处于控制状态的目标减伤-16%，持续2回合，回合开始时50%几率回复己方随机3个目标7%最大生命的血量,3468421|3468422,passive,2,,,,,,,,,
346843,3,海神之力,ui_skill_19,回合开始时，使敌方处于控制状态的目标减伤-18%，持续2回合，回合开始时50%几率回复己方随机3个目标10%最大生命的血量,3468431|3468432,passive,2,,,,,,,,,
346844,4,海神之力,ui_skill_19,回合开始时，使敌方处于控制状态的目标减伤-20%，持续2回合，回合开始时50%几率回复己方随机3个目标13%最大生命的血量,3468441|3468442,passive,2,,,,,,,,,
346851,1,真神,ui_passiveSkill_187,攻击时30%几率使自身怒气+100，受击时10%几率使自身怒气+100,3468511|3468512,passive,2,,,,,,,,,
347001,1,,,,3470011,normal,2,,,attack_1,4,sp_470_attack1_hit,,,,
347011,1,黑暗与光明,ui_passiveSkill_280,对敌方前排造成116%攻击的伤害，偷取目标5%减伤，加到自身身上，持续2回合,3470111|3470112,special,2,,,attack_2,4,sp_470_attack2_hit,,,,
347012,2,黑暗与光明,ui_passiveSkill_280,对敌方前排造成127%攻击的伤害，偷取目标10%减伤，加到自身身上，持续2回合,3470121|3470122,special,2,,,attack_2,4,sp_470_attack2_hit,,,,
347013,3,黑暗与光明,ui_passiveSkill_280,对敌方前排造成139%攻击的伤害，偷取目标15%减伤，加到自身身上，持续2回合,3470131|3470132,special,2,,,attack_2,4,sp_470_attack2_hit,,,,
347014,4,黑暗与光明,ui_passiveSkill_280,对敌方前排造成154%攻击的伤害，偷取目标20%减伤，加到自身身上，持续2回合,3470141|3470142,special,2,,,attack_2,4,sp_470_attack2_hit,,,,
347021,1,陨灭光明,ui_skill_168,对方场上每名光系英雄使自身攻击+9%，持续到战斗结束，受到光系英雄伤害降低10%,3470211|3470212,passive,2,,,,,,,,,
347022,2,陨灭光明,ui_skill_168,对方场上每名光系英雄使自身攻击+10%，持续到战斗结束，受到光系英雄伤害降低15%,3470221|3470222,passive,2,,,,,,,,,
347023,3,陨灭光明,ui_skill_168,对方场上每名光系英雄使自身攻击+11%，持续到战斗结束，受到光系英雄伤害降低20%,3470231|3470232,passive,2,,,,,,,,,
347024,4,陨灭光明,ui_skill_168,对方场上每名光系英雄使自身攻击+13%，持续到战斗结束，受到光系英雄伤害降低25%,3470241|3470242,passive,2,,,,,,,,,
347031,1,防御提升,ui_passiveSkill_physicalDefence,防御+9%,11203,passive,2,,,,,,,,,
347032,2,防御提升,ui_passiveSkill_physicalDefence,防御+11%,11204,passive,2,,,,,,,,,
347033,3,防御提升,ui_passiveSkill_physicalDefence,防御+13%,11205,passive,2,,,,,,,,,
347034,4,防御提升,ui_passiveSkill_physicalDefence,防御+15%，生命+20%,11206|11405,passive,2,,,,,,,,,
347041,1,堕落黑暗,ui_passiveSkill_81,对方场上每名暗系英雄使自身暴击+9%，持续到战斗结束，受到暗系英雄伤害降低10%,3470411|3470412,passive,2,,,,,,,,,
347042,2,堕落黑暗,ui_passiveSkill_81,对方场上每名暗系英雄使自身暴击+10%，持续到战斗结束，受到暗系英雄伤害降低15%,3470421|3470422,passive,2,,,,,,,,,
347043,3,堕落黑暗,ui_passiveSkill_81,对方场上每名暗系英雄使自身暴击+11%，持续到战斗结束，受到暗系英雄伤害降低20%,3470431|3470432,passive,2,,,,,,,,,
347044,4,堕落黑暗,ui_passiveSkill_81,对方场上每名暗系英雄使自身暴击+13%，持续到战斗结束，受到暗系英雄伤害降低25%,3470441|3470442,passive,2,,,,,,,,,
347051,1,光暗调和,ui_passiveSkill_303,回合开始时，有35%几率为敌方光暗英雄附加一种随机控制效果1回合，回合开始时，有35%几率为敌方光暗英雄附加一种造成50%攻击的随机持续伤害1回合,3470511|3470512,passive,2,,,,,,,,,
400301,1,,,,4003011,normal,2,,,attack_1,,,,,,
400311,1,魔龙冥炎,ui_skill_133,对敌方所有英雄造成23%攻击的伤害，并使目标燃烧，每回合受到施法者攻击8%的伤害，持续2回合,4003111|4003112,special,2,,,attack_2,4,boss3_attack2_hit,,,,
400321,1,恶魔之血,ui_passiveSkill_298,每回合开始时，自身伤害提升20%,4003211,passive,2,,,,,,,,,
400331,1,封印之力,ui_passiveSkill_303,免疫控制效果，但是受到战士和法师的伤害+50%,4003311|4003312,passive,2,,,,,,,,,
