id,txt_Name,txt_Desc,icon,group,overlap,priority,round,buffType,dispel,attribute,func,controlType,deathDrop,noFollow,activeJson,activeName,heroAct,persistJson,position
3445421,,场上任意目标死亡时，治疗我方血量最低3个单位5%自身最大生命的血量,,3445411,1,20,9999,1|50|501,,,buff_deathDmg~all~cure~1_hp_3_min~1~maxLife~-0.05,,,,,,,,
3445431,,场上任意目标死亡时，治疗我方血量最低3个单位6%自身最大生命的血量,,3445411,1,30,9999,1|50|501,,,buff_deathDmg~all~cure~1_hp_3_min~1~maxLife~-0.06,,,,,,,,
3445441,,场上任意目标死亡时，治疗我方血量最低3个单位7%自身最大生命的血量,,3445411,1,40,9999,1|50|501,,,buff_deathDmg~all~cure~1_hp_3_min~1~maxLife~-0.07,,,,,,,,
3445412,,场上有英雄死亡时30%几率使敌方1个目标眩晕，无法行动，持续2回合,,3445412,1,10,9999,1|50|501,,,buff_deathExtraBuff~all~0.3~0_random_1~1~1001,,,,,,,,
3445422,,场上有英雄死亡时45%几率使敌方1个目标眩晕，无法行动，持续2回合,,3445412,1,20,9999,1|50|501,,,buff_deathExtraBuff~all~0.45~0_random_1~1~1001,,,,,,,,
3445432,,场上有英雄死亡时70%几率使敌方1个目标眩晕，无法行动，持续2回合,,3445412,1,30,9999,1|50|501,,,buff_deathExtraBuff~all~0.7~0_random_1~1~1001,,,,,,,,
3445442,,场上有英雄死亡时100%几率使敌方1个目标眩晕，无法行动，持续2回合,,3445412,1,40,9999,1|50|501,,,buff_deathExtraBuff~all~1~0_random_1~1~1001,,,,,,,,
3445511,,攻击和受击时使己方全体攻击+4%，持续到战斗结束,,3445511,1,10,9999,1|50|501,,,buff_atkExtraBuff~atker_self~1~1_order_6_min~1~3445513,,,,,,,,
3445512,,,,3445512,1,10,9999,1|50|501,,,buff_atkExtraBuff~defenser_self~1~1_order_6_min~1~3445513,,,,,,,,
3445513,攻击提升,攻击+4%,buff_atkUp,3445513,20,10,9999,1|30|301,1,1000~0.04,,,1,,,,,,
3448211,,回合开始时，有60%几率使敌方全体受疗效果-11%，持续1回合,,3448211,1,10,9999,1|50|501,,,buff_roundStartBuff~null~0.6~1~0_order_6_min~1~3448213,,,,,,,,
3448221,,回合开始时，有60%几率使敌方全体受疗效果-12%，持续1回合,,3448211,1,20,9999,1|50|501,,,buff_roundStartBuff~null~0.6~1~0_order_6_min~1~3448223,,,,,,,,
3448231,,回合开始时，有60%几率使敌方全体受疗效果-14%，持续1回合,,3448211,1,30,9999,1|50|501,,,buff_roundStartBuff~null~0.6~1~0_order_6_min~1~3448233,,,,,,,,
3448241,,回合开始时，有60%几率使敌方全体受疗效果-15%，持续1回合,,3448211,1,40,9999,1|50|501,,,buff_roundStartBuff~null~0.6~1~0_order_6_min~1~3448243,,,,,,,,
3448212,,回合结束时对生命低于60%的敌人造成2%最大生命的伤害,,3448212,1,10,9999,1|50|501,,,buff_roundEndDmgBuff~dmg~1~0_hpPoint_6_lt_0.6~1~maxLife~0.02,,,,,,,,
3448222,,回合结束时对生命低于60%的敌人造成4%最大生命的伤害,,3448212,1,20,9999,1|50|501,,,buff_roundEndDmgBuff~dmg~1~0_hpPoint_6_lt_0.6~1~maxLife~0.04,,,,,,,,
3448232,,回合结束时对生命低于60%的敌人造成7%最大生命的伤害,,3448212,1,30,9999,1|50|501,,,buff_roundEndDmgBuff~dmg~1~0_hpPoint_6_lt_0.6~1~maxLife~0.07,,,,,,,,
3448242,,回合结束时对生命低于60%的敌人造成10%最大生命的伤害,,3448212,1,40,9999,1|50|501,,,buff_roundEndDmgBuff~dmg~1~0_hpPoint_6_lt_0.6~1~maxLife~0.1,,,,,,,,
3448213,受疗降低,受疗效果-11%,buff_defenDown,3260214,1,10,1,2|30|302,1,31~-0.11,,,1,,,,,,
3448223,受疗降低,受疗效果-12%,buff_defenDown,3260214,1,20,1,2|30|302,1,31~-0.12,,,1,,,,,,
3448233,受疗降低,受疗效果-14%,buff_defenDown,3260214,1,30,1,2|30|302,1,31~-0.14,,,1,,,,,,
3448243,受疗降低,受疗效果-15%,buff_defenDown,3260214,1,40,1,2|30|302,1,31~-0.15,,,1,,,,,,
3448412,,普攻时40%几率将生命低于10%的目标斩杀，对boss无效,,3448412,1,10,9999,1|50|501,,,buff_atkDeath~skillType_normal~0.4~0.1,,,,,,,,
3448422,,普攻时40%几率将生命低于15%的目标斩杀，对boss无效,,3448412,1,20,9999,1|50|501,,,buff_atkDeath~skillType_normal~0.4~0.15,,,,,,,,
3448432,,普攻时40%几率将生命低于20%的目标斩杀，对boss无效,,3448412,1,30,9999,1|50|501,,,buff_atkDeath~skillType_normal~0.4~0.2,,,,,,,,
3448442,,普攻时40%几率将生命低于30%的目标斩杀，对boss无效,,3448412,1,40,9999,1|50|501,,,buff_atkDeath~skillType_normal~0.4~0.3,,,,,,,,
3448511,,攻击时50%几率使目标怒气-20,,3448511,1,10,9999,1|50|501,,,buff_atkEnergy~atker_self|dmgType_dmg~0.5~target~-20,,,,,,,,
3468113,中毒,中毒，每回合受到施法者攻击4%的伤害，持续到战斗结束,buff_poison,3468113,10,10,9999,2|10|104,1,,buff_dot~1~originAtk~2~0.04,,1,,,,,sp_bf_last_poison,p_h
3468123,中毒,中毒，每回合受到施法者攻击4%的伤害，持续到战斗结束,buff_poison,3468113,10,20,9999,2|10|104,1,,buff_dot~1~originAtk~2~0.04,,1,,,,,sp_bf_last_poison,p_h
3468133,中毒,中毒，每回合受到施法者攻击5%的伤害，持续到战斗结束,buff_poison,3468113,10,30,9999,2|10|104,1,,buff_dot~1~originAtk~2~0.05,,1,,,,,sp_bf_last_poison,p_h
3468143,中毒,中毒，每回合受到施法者攻击6%的伤害，持续到战斗结束,buff_poison,3468113,10,40,9999,2|10|104,1,,buff_dot~1~originAtk~2~0.06,,1,,,,,sp_bf_last_poison,p_h
3468211,,回合结束时15%几率使中毒的敌人石化，无法行动，持续2回合,,3468211,1,10,9999,1|50|501,,,buff_roundEndBuff~null~0.15~1~0_buffType_6_104~1~1051,,,,,,,,
3468221,,回合结束时20%几率使中毒的敌人石化，无法行动，持续2回合,,3468211,1,20,9999,1|50|501,,,buff_roundEndBuff~null~0.2~1~0_buffType_6_104~1~1051,,,,,,,,
3468231,,回合结束时25%几率使中毒的敌人石化，无法行动，持续2回合,,3468211,1,30,9999,1|50|501,,,buff_roundEndBuff~null~0.25~1~0_buffType_6_104~1~1051,,,,,,,,
3468241,,回合结束时30%几率使中毒的敌人石化，无法行动，持续2回合,,3468211,1,40,9999,1|50|501,,,buff_roundEndBuff~null~0.3~1~0_buffType_6_104~1~1051,,,,,,,,
3468411,,回合开始时，使敌方处于控制状态的目标减伤-14%，持续2回合,,3468411,1,10,9999,1|50|501,,,buff_roundStartBuff~null~1~1~0_buffType_6_20~1~3468413,,,,,,,,
3468421,,回合开始时，使敌方处于控制状态的目标减伤-16%，持续2回合,,3468411,1,20,9999,1|50|501,,,buff_roundStartBuff~null~1~1~0_buffType_6_20~1~3468423,,,,,,,,
3468431,,回合开始时，使敌方处于控制状态的目标减伤-18%，持续2回合,,3468411,1,30,9999,1|50|501,,,buff_roundStartBuff~null~1~1~0_buffType_6_20~1~3468433,,,,,,,,
3468441,,回合开始时，使敌方处于控制状态的目标减伤-20%，持续2回合,,3468411,1,40,9999,1|50|501,,,buff_roundStartBuff~null~1~1~0_buffType_6_20~1~3468443,,,,,,,,
3468412,,回合开始时50%几率回复己方随机3个目标5%最大生命的血量,,3468412,1,10,9999,1|50|501,,,buff_roundStartDmgBuff~cure~1~1_random_3~0.5~maxLife~-0.05,,,,,,,,
3468422,,回合开始时50%几率回复己方随机3个目标7%最大生命的血量,,3468412,1,20,9999,1|50|501,,,buff_roundStartDmgBuff~cure~1~1_random_3~0.5~maxLife~-0.07,,,,,,,,
3468432,,回合开始时50%几率回复己方随机3个目标10%最大生命的血量,,3468412,1,30,9999,1|50|501,,,buff_roundStartDmgBuff~cure~1~1_random_3~0.5~maxLife~-0.1,,,,,,,,
3468442,,回合开始时50%几率回复己方随机3个目标13%最大生命的血量,,3468412,1,40,9999,1|50|501,,,buff_roundStartDmgBuff~cure~1~1_random_3~0.5~maxLife~-0.13,,,,,,,,
3468413,减伤降低,使敌方处于控制状态的目标减伤-14%,buff_defenDown,3468413,1,10,2,2|30|302,1,41~-0.14,,,,,,,,,
3468423,减伤降低,使敌方处于控制状态的目标减伤-16%,buff_defenDown,3468413,1,20,2,2|30|302,1,41~-0.16,,,,,,,,,
3468433,减伤降低,使敌方处于控制状态的目标减伤-18%,buff_defenDown,3468413,1,30,2,2|30|302,1,41~-0.18,,,,,,,,,
3468443,减伤降低,使敌方处于控制状态的目标减伤-20%,buff_defenDown,3468413,1,40,2,2|30|302,1,41~-0.2,,,,,,,,,
3468511,,攻击时30%几率使自身怒气+100,,3468511,1,10,9999,1|50|501,,,buff_atkEnergy~atker_self~0.3~self~100,,,,,,,,
3468512,,受击时10%几率使自身怒气+100,,3468512,1,10,9999,1|50|501,,,buff_atkEnergy~defenser_self~0.1~self~100,,,,,,,,
3470112,偷取减伤,偷取自身5%减伤，加到施法者身上，持续2回合,buff_defenDown,3470112,1,10,2,2|30|302,1,,buff_steal~self~41~0.05~2,,1,,,,,,
3470122,偷取减伤,偷取自身10%减伤，加到施法者身上，持续2回合,buff_defenDown,3470112,1,20,2,2|30|302,1,,buff_steal~self~41~0.1~2,,1,,,,,,
3470132,偷取减伤,偷取自身15%减伤，加到施法者身上，持续2回合,buff_defenDown,3470112,1,30,2,2|30|302,1,,buff_steal~self~41~0.15~2,,1,,,,,,
3470142,偷取减伤,偷取自身20%减伤，加到施法者身上，持续2回合,buff_defenDown,3470112,1,40,2,2|30|302,1,,buff_steal~self~41~0.2~2,,1,,,,,,
3470211,,攻击+9%,,3470211,6,10,9999,1|30|301,,1000~0.09,,,,,,,,,
3470221,,攻击+10%,,3470211,6,20,9999,1|30|301,,1000~0.1,,,,,,,,,
3470231,,攻击+11%,,3470211,6,30,9999,1|30|301,,1000~0.11,,,,,,,,,
3470241,,攻击+13%,,3470211,6,30,9999,1|30|301,,1000~0.13,,,,,,,,,
3470212,,受到光系英雄伤害降低10%,,3470212,1,10,9999,1|50|501,,,buff_dmgRevise~defenser_self|elem_atker_5~1~allDmg~0.9~0,,,,,,,,
3470222,,受到光系英雄伤害降低15%,,3470212,1,20,9999,1|50|501,,,buff_dmgRevise~defenser_self|elem_atker_5~1~allDmg~0.85~0,,,,,,,,
3470232,,受到光系英雄伤害降低20%,,3470212,1,30,9999,1|50|501,,,buff_dmgRevise~defenser_self|elem_atker_5~1~allDmg~0.8~0,,,,,,,,
3470242,,受到光系英雄伤害降低25%,,3470212,1,30,9999,1|50|501,,,buff_dmgRevise~defenser_self|elem_atker_5~1~allDmg~0.75~0,,,,,,,,
3470411,,暴击+9%,,3470411,6,10,9999,1|30|301,,20~0.09,,,,,,,,,
3470421,,暴击+10%,,3470411,6,20,9999,1|30|301,,20~0.1,,,,,,,,,
3470431,,暴击+11%,,3470411,6,30,9999,1|30|301,,20~0.11,,,,,,,,,
3470441,,暴击+13%,,3470411,6,40,9999,1|30|301,,20~0.13,,,,,,,,,
3470412,,对暗系英雄最终免伤+25%,,3470412,1,10,9999,1|50|501,,,buff_dmgRevise~defenser_self|elem_atker_6~1~allDmg~0.9~0,,,,,,,,
3470422,,对暗系英雄最终免伤+25%,,3470412,1,20,9999,1|50|501,,,buff_dmgRevise~defenser_self|elem_atker_6~1~allDmg~0.85~0,,,,,,,,
3470432,,对暗系英雄最终免伤+25%,,3470412,1,30,9999,1|50|501,,,buff_dmgRevise~defenser_self|elem_atker_6~1~allDmg~0.8~0,,,,,,,,
3470442,,对暗系英雄最终免伤+25%,,3470412,1,40,9999,1|50|501,,,buff_dmgRevise~defenser_self|elem_atker_6~1~allDmg~0.75~0,,,,,,,,
3470511,,回合开始时，有35%几率为敌方光暗英雄附加一种随机控制效果1回合,,3470511,1,10,9999,1|50|501,,,buff_roundStartBuff~null~0.35~1~0_elem_6_5_6~1~1000~1010~1015~1020~1040~1050~1060,,,,,,,,
3470512,,回合开始时，有35%几率为敌方光暗英雄附加一种造成50%攻击的随机持续伤害1回合,,3470512,1,10,9999,1|50|501,,,buff_roundStartBuff~null~0.35~1~0_elem_6_5_6~1~3470513~3470514~3470515~3470516,,,,,,,,
3470513,流血,流血，每回合受到施法者攻击45%的伤害，持续1回合,buff_bleed,3470513,1,10,1,2|10|103,1,,buff_dot~1~originAtk~2~0.45,,1,,,,,sp_bloodexplore,p_h
3470514,中毒,中毒，每回合受到施法者攻击51%的伤害，持续1回合,buff_poison,3470514,1,10,1,2|10|104,1,,buff_dot~1~originAtk~2~0.51,,1,,,,,sp_bf_last_poison,p_h
3470515,燃烧,燃烧，每回合受到施法者攻击58%的伤害，持续1回合,buff_burn,3470515,1,10,1,2|10|102,1,,buff_dot~1~originAtk~2~0.58,,1,,,,,sp_bf_last_burn,p_h
3470516,霜寒,寒霜，每回合受到施法者攻击64%的伤害，持续1回合,buff_frost,3470516,1,10,1,2|10|105,1,,buff_dot~1~originAtk~2~0.64,,1,,,,,sp_cr_h_ovelia_5,p_h
4003112,燃烧,燃烧，每回合受到施法者攻击50%的伤害，持续2回合,buff_burn,4003112,10,10,2,2|10|102,1,,buff_dot~1~originAtk~2~0.08,,,,,,,,
4003211,伤害提升,"每回合开始时，自身攻击提升50%,持续到战斗结束",buff_commonUp,4003211,1,10,9999,1|50|501,,,buff_roundStartBuff~null~1~1~1_self_1~1~4003212,,,,,,,,
4003212,伤害提升,攻击+50%,buff_atkUp,4003212,20,10,9999,1|30|301,,1000~0.2,,,,,,,,,
4003311,,免疫控制效果,,4003311,1,10,9999,1|50|501,,,buff_immuneBuffType~20,,,,,,,,
4003312,,受到战士和法师的伤害+50%,,4003312,1,10,9999,2|30|302,,,buff_dmgRevise~defenser_self|2_atker|3_atker~1~allDmg~1.5~0,,,,,,,,
4100000,,挑战魔龙女王时，暴击+10%,,4100000,6,40,9999,1|30|301,,20~0.1,,,,,,,,,
4100001,,挑战魔龙女王时，攻击+10%,,4100001,6,40,9999,1|30|301,,1000~0.1,,,,,,,,,
4100002,,挑战魔龙女王时，暴击+10%,,4100002,6,40,9999,1|30|301,,20~0.1,,,,,,,,,
4100003,,挑战魔龙女王时，攻击+10%,,4100003,6,40,9999,1|30|301,,1000~0.1,,,,,,,,,
4101010,攻击加成,攻击加成,buff_atkUp,4101010,999,10,9999,1|30|301,,10~50,,,,,,,,,
4101011,生命加成,生命加成,buff_lifeUp,4101011,999,10,9999,1|30|301,,14~500,,,,,,,,,
4101012,防御加成,防御加成,buff_defenUp,4101012,999,10,9999,1|30|301,,12~25,,,,,,,,,
4101013,暴击加成,暴击加成,buff_atkUp,4101013,999,10,9999,1|30|301,,20~0.01,,,,,,,,,
4101014,爆伤加成,爆伤加成,buff_atkUp,4101014,999,10,9999,1|30|301,,21~0.01,,,,,,,,,
4101015,技能增伤,技能增伤,buff_atkUp,4101015,999,10,9999,1|30|301,,42~0.005,,,,,,,,,
4101016,伤害加深,伤害加深,buff_atkUp,4101016,999,10,9999,1|30|301,,40~0.005,,,,,,,,,
